id,name,city,state,Latitude,Longitude,C_D,Street number,Street,City,State,Country,Zip,Full_Address,,,,,,,,c_d
185,Vander Mill Ciders,Spring Lake, MI,43.0769625,-86.1969971,Spring Lake  MI,,,Spring Lake,Michigan,United States,49456,"Spring Lake, Spring Lake Township, Ottawa County, Michigan, United States, 49456",,,,,,,,SpringLakeMI
338,Uncle Johns Fruit House Winery,St. Johns, MI,43.001143,-84.5591521,St. Johns  MI,,,Saint Johns,Michigan,United States,48879,"Saint Johns, Bingham Township, Clinton County, Michigan, United States, 48879",,,,,,,,St.JohnsMI
85,Brewery Terra Firma,Traverse City, MI,44.7630567,-85.6206317,Traverse City  MI,,,Traverse City,Michigan,United States,,"Traverse City, Peninsula Township, Grand Traverse County, Michigan, United States",,,,,,,,TraverseCityMI
162,Right Brain Brewery,Traverse City, MI,44.7630567,-85.6206317,Traverse City  MI,,,Traverse City,Michigan,United States,,"Traverse City, Peninsula Township, Grand Traverse County, Michigan, United States",,,,,,,,TraverseCityMI
438,The Right Brain Brewery,Traverse City, MI,44.7630567,-85.6206317,Traverse City  MI,,,Traverse City,Michigan,United States,,"Traverse City, Peninsula Township, Grand Traverse County, Michigan, United States",,,,,,,,TraverseCityMI
61,Surly Brewing Company,Brooklyn Center, MN,45.076076,-93.3327283,Brooklyn Center  MN,,,Brooklyn Center,Minnesota,United States,,"Brooklyn Center, Hennepin County, Minnesota, United States",,,,,,,,BrooklynCenterMN
142,Third Street Brewhouse,Cold Spring, MN,45.4536111,-94.4277778,Cold Spring  MN,,,Cold Spring,Minnesota,United States,56320,"Cold Spring, Wakefield Township, Stearns County, Minnesota, United States, 56320",,,,,,,,ColdSpringMN
75,Bent Paddle Brewing Company,Duluth, MN,46.7866719,-92.1004852,Duluth  MN,,,Duluth,Minnesota,United States,,"Duluth, St. Louis County, Minnesota, United States",,,,,,,,DuluthMN
0,NorthGate Brewing ,Minneapolis, MN,44.977753,-93.2650108,Minneapolis MN,,,Minneapolis,Minnesota,United States,,"Minneapolis, Hennepin County, Minnesota, United States",,,,,,,,MinneapolisMN
258,Bauhaus Brew Labs,Minneapolis, MN,44.977753,-93.2650108,Minneapolis  MN,,,Minneapolis,Minnesota,United States,,"Minneapolis, Hennepin County, Minnesota, United States",,,,,,,,MinneapolisMN
277,Indeed Brewing Company,Minneapolis, MN,44.977753,-93.2650108,Minneapolis  MN,,,Minneapolis,Minnesota,United States,,"Minneapolis, Hennepin County, Minnesota, United States",,,,,,,,MinneapolisMN
474,Tonka Beer Company,Minnetonka, MN,44.9211836,-93.4687489,Minnetonka  MN,,,Minnetonka,Minnesota,United States,,"Minnetonka, Hennepin County, Minnesota, United States",,,,,,,,MinnetonkaMN
53,Bent Brewstillery,Roseville, MN,45.0060767,-93.1566107,Roseville  MN,,,Roseville,Minnesota,United States,55113,"Roseville, Ramsey County, Minnesota, United States, 55113",,,,,,,,RosevilleMN
138,Summit Brewing Company,St Paul, MN,44.9537029,-93.0899578,St Paul  MN,,,Saint Paul,Minnesota,United States,,"Saint Paul, Ramsey County, Minnesota, United States",,,,,,,,StPaulMN
58,Summit Brewing Company,St. Paul, MN,44.9537029,-93.0899578,St. Paul  MN,,,Saint Paul,Minnesota,United States,,"Saint Paul, Ramsey County, Minnesota, United States",,,,,,,,St.PaulMN
244,Lift Bridge Brewing Company,Stillwater, MN,45.056004,-92.8088443,Stillwater  MN,,,Stillwater,Minnesota,United States,55082,"Stillwater, Washington County, Minnesota, United States, 55082",,,,,,,,StillwaterMN
444,Big Wood Brewery,Vadnais Heights, MN,45.0574658,-93.0738305,Vadnais Heights  MN,,,Vadnais Heights,Minnesota,United States,,"Vadnais Heights, White Bear Township, Ramsey County, Minnesota, United States",,,,,,,,VadnaisHeightsMN
133,Southern Prohibition Brewing Company,Hattiesburg, MS,31.3271189,-89.2903392,Hattiesburg  MS,,,Hattiesburg,Mississippi,United States,,"Hattiesburg, Forrest County, Mississippi, United States",,,,,,,,HattiesburgMS
245,Lucky Town Brewing Company,Jackson, MS,32.2987573,-90.1848103,Jackson  MS,,,Jackson,Mississippi,United States,,"Jackson, Hinds County, Mississippi, United States",,,,,,,,JacksonMS
314,Piney River Brewing Company,Bucryus, MO,37.3442143,-92.0168233,Bucryus  MO,,,Bucyrus,Missouri,United States,65444,"Bucyrus, Piney Township, Texas County, Missouri, United States, 65444",,,,,,,,BucryusMO
31,Boulevard Brewing Company,Kansas City, MO,39.0997265,-94.5785667,Kansas City  MO,,,Kansas City,Missouri,United States,,"Kansas City, Jackson County, Missouri, United States",,,,,,,,KansasCityMO
87,Kirkwood Station Brewing Company,Kirkwood, MO,38.5833862,-90.406785,Kirkwood  MO,,,Kirkwood,Missouri,United States,63122,"Kirkwood, Bonhomme Township, St. Louis County, Missouri, United States, 63122",,,,,,,,KirkwoodMO
442,OFallon Brewery,OFallon, MO,38.8106075,-90.6998477,OFallon  MO,,,O'Fallon,Missouri,United States,,"O'Fallon, St. Charles County, Missouri, United States",,,,,,,,OFallonMO
60,4 Hands Brewing Company,Saint Louis, MO,38.6270025,-90.1994042,Saint Louis  MO,,,St. Louis,Missouri,United States,,"St. Louis, Missouri, United States",,,,,,,,SaintLouisMO
326,Morgan Street Brewery,Saint Louis, MO,38.6270025,-90.1994042,Saint Louis  MO,,,St. Louis,Missouri,United States,,"St. Louis, Missouri, United States",,,,,,,,SaintLouisMO
428,Schlafly Brewing Company,Saint Louis, MO,38.6270025,-90.1994042,Saint Louis  MO,,,St. Louis,Missouri,United States,,"St. Louis, Missouri, United States",,,,,,,,SaintLouisMO
188,Mothers Brewing,Springfield, MO,37.2089572,-93.2922989,Springfield  MO,,,Springfield,Missouri,United States,,"Springfield, Springfield Township, Greene County, Missouri, United States",,,,,,,,SpringfieldMO
132,Weston Brewing Company,Weston, MO,39.4111092,-94.9016298,Weston  MO,,,Weston,Missouri,United States,64098,"Weston, Weston Township, Platte County, Missouri, United States, 64098",,,,,,,,WestonMO
535,Harvest Moon Brewing Company,Belt, MT,47.387186,-110.9276606,Belt  MT,,,Belt,Montana,United States,59412,"Belt, Cascade County, Montana, United States, 59412",,,,,,,,BeltMT
219,Bozeman Brewing Company,Bozeman, MT,45.6769979,-111.0429339,Bozeman  MT,,,Bozeman,Montana,United States,,"Bozeman, Gallatin County, Montana, United States",,,,,,,,BozemanMT
407,Bitter Root Brewing,Hamilton, MT,46.2471437,-114.1548162,Hamilton  MT,,,Hamilton,Montana,United States,59840,"Hamilton, Ravalli County, Montana, United States, 59840",,,,,,,,HamiltonMT
537,Lewis and Clark Brewing Company,Helena, MT,46.5891452,-112.0391057,Helena  MT,,,Helena,Montana,United States,,"Helena, Lewis and Clark County, Montana, United States",,,,,,,,HelenaMT
409,Tamarack Brewing Company,Lakeside, MT,48.019969,-114.2279084,Lakeside  MT,,,Lakeside,Montana,United States,59922,"Lakeside, Flathead County, Montana, United States, 59922",,,,,,,,LakesideMT
336,Big Sky Brewing Company,Missoula, MT,46.8721284,-113.9940314,Missoula  MT,,,Missoula,Montana,United States,,"Missoula, Missoula County, Montana, United States",,,,,,,,MissoulaMT
510,Kettle House Brewing Company,Missoula, MT,46.8721284,-113.9940314,Missoula  MT,,,Missoula,Montana,United States,,"Missoula, Missoula County, Montana, United States",,,,,,,,MissoulaMT
499,Wildwood Brewing Company,Stevensville, MT,46.5099225,-114.0931588,Stevensville  MT,,,Stevensville,Montana,United States,59870,"Stevensville, Ravalli County, Montana, United States, 59870",,,,,,,,StevensvilleMT
543,Great Northern Brewing Company,Whitefish, MT,48.4106373,-114.3352652,Whitefish  MT,,,Whitefish,Montana,United States,59937,"Whitefish, Flathead County, Montana, United States, 59937",,,,,,,,WhitefishMT
508,Spilker Ales,Cortland, NE,40.5060627,-96.7058484,Cortland  NE,,,Cortland,Nebraska,United States,68331,"Cortland, Highland, Gage County, Nebraska, United States, 68331",,,,,,,,CortlandNE
282,Thunderhead Brewing Company,Kearney, NE,40.6993303,-99.0816784,Kearney  NE,,,Kearney,Nebraska,United States,,"Kearney, Collins, Buffalo County, Nebraska, United States",,,,,,,,KearneyNE
189,Modern Monks Brewery,Lincoln, NE,40.813616,-96.7025955,Lincoln  NE,,,Lincoln,Nebraska,United States,,"Lincoln, Lancaster County, Nebraska, United States",,,,,,,,LincolnNE
380,Blue Blood Brewing Company,Lincoln, NE,40.813616,-96.7025955,Lincoln  NE,,,Lincoln,Nebraska,United States,,"Lincoln, Lancaster County, Nebraska, United States",,,,,,,,LincolnNE
337,Nebraska Brewing Company,Papillion, NE,41.1544432,-96.0422378,Papillion  NE,,,Papillion,Nebraska,United States,,"Papillion, Papillion, Sarpy County, Nebraska, United States",,,,,,,,PapillionNE
233,Joseph James Brewing Company,Henderson, NV,36.0395247,-114.9817213,Henderson  NV,,,Henderson,Nevada,United States,,"Henderson, Clark County, Nevada, United States",,,,,,,,HendersonNV
530,Buckbean Brewing Company,Reno, NV,39.5296329,-119.8138027,Reno  NV,,,Reno,Nevada,United States,,"Reno, Washoe County, Nevada, United States",,,,,,,,RenoNV
109,Woodstock Inn,North Woodstock, NH,44.0324305,-71.6869123,Woodstock  NH,135,Main Street,Woodstock,New Hampshire,United States,3262,"135, Main Street, North Woodstock, Woodstock, Grafton County, New Hampshire, United States, 03262",,,,,,,,WoodstockNH
47,White Birch Brewing,Hooksett, NH,43.0967213,-71.4651283,Hooksett  NH,,,Hooksett,New Hampshire,United States,,"Hooksett, Hooksett, Merrimack County, New Hampshire, United States",,,,,,,,HooksettNH
547,Moat Mountain Smoke House & Brewery,North Conway, NH,44.0536805,-71.1284041,North Conway  NH,,,Conway,New Hampshire,United States,,"North Conway, Conway, Conway, Carroll County, New Hampshire, United States",,,,,,,,NorthConwayNH
222,Carton Brewing Company,Atlantic Highlands, NJ,40.4078864,-74.034306,Atlantic Highlands  NJ,,,Atlantic Highlands,New Jersey,United States,,"Atlantic Highlands, Monmouth County, New Jersey, United States",,,,,,,,AtlanticHighlandsNJ
217,Forgotten Boardwalk,Cherry Hill, NJ,39.926813,-75.0246312,Cherry Hill  NJ,,,Cherry Hill,New Jersey,United States,,"Cherry Hill, Camden County, New Jersey, United States",,,,,,,,CherryHillNJ
281,Bolero Snort Brewery,Ridgefield Park, NJ,40.8570442,-74.0215285,Ridgefield Park  NJ,,,Ridgefield Park,New Jersey,United States,,"Ridgefield Park, Bergen County, New Jersey, United States",,,,,,,,RidgefieldParkNJ
265,Tractor Brewing Company,Albuquerque, NM,35.0843859,-106.650422,Albuquerque  NM,,,Albuquerque,New Mexico,United States,,"Albuquerque, Bernalillo County, New Mexico, United States",,,,,,,,AlbuquerqueNM
332,La Cumbre Brewing Company,Albuquerque, NM,35.0843859,-106.650422,Albuquerque  NM,,,Albuquerque,New Mexico,United States,,"Albuquerque, Bernalillo County, New Mexico, United States",,,,,,,,AlbuquerqueNM
443,Marble Brewery,Albuquerque, NM,35.0843859,-106.650422,Albuquerque  NM,,,Albuquerque,New Mexico,United States,,"Albuquerque, Bernalillo County, New Mexico, United States",,,,,,,,AlbuquerqueNM
392,Santa Fe Brewing Company,Santa Fe, NM,35.6869752,-105.937799,Santa Fe  NM,,,Santa Fe,New Mexico,United States,,"Santa Fe, Santa Fe County, New Mexico, United States",,,,,,,,SantaFeNM
329,The Bronx Brewery,Bronx, NY,40.8447819,-73.8648268,Bronx  NY,,,,New York,United States,,"Bronx, Bronx County, New York, United States",,,,,,,,BronxNY
46,Sixpoint Craft Ales,Brooklyn, NY,40.6781784,-73.9441579,Brooklyn  NY,,,,New York,United States,,"Brooklyn, Kings County, New York, United States",,,,,,,,BrooklynNY
173,Evil Twin Brewing,Brooklyn, NY,40.6781784,-73.9441579,Brooklyn  NY,,,,New York,United States,,"Brooklyn, Kings County, New York, United States",,,,,,,,BrooklynNY
342,KelSo Beer Company,Brooklyn, NY,40.6781784,-73.9441579,Brooklyn  NY,,,,New York,United States,,"Brooklyn, Kings County, New York, United States",,,,,,,,BrooklynNY
437,Brooklyn Brewery,Brooklyn, NY,40.6781784,-73.9441579,Brooklyn  NY,,,,New York,United States,,"Brooklyn, Kings County, New York, United States",,,,,,,,BrooklynNY
226,Chatham Brewing,Chatham, NY,42.3642516,-73.5948391,Chatham  NY,,,Chatham,New York,United States,12037,"Chatham, Columbia County, New York, United States, 12037",,,,,,,,ChathamNY
546,Upstate Brewing Company,Elmira, NY,42.0897965,-76.8077338,Elmira  NY,,,Elmira,New York,United States,,"Elmira, Chemung County, New York, United States",,,,,,,,ElmiraNY
556,Butternuts Beer and Ale,Garrattsville, NY,42.6472968,-75.1718306,Garrattsville  NY,,,Garrattsville,New York,United States,13342,"Garrattsville, New Lisbon, Otsego County, New York, United States, 13342",,,,,,,,GarrattsvilleNY
276,Montauk Brewing Company,Montauk, NY,41.0359353,-71.9545146,Montauk  NY,,,Montauk,New York,United States,11954,"Montauk, East Hampton, Suffolk County, New York, United States, 11954",,,,,,,,MontaukNY
484,The Manhattan Brewing Company,New York, NY,40.7127753,-74.0059728,New York  NY,,,New York,New York,United States,,"New York, New York, United States",,,,,,,,NewYorkNY
525,Bomb Beer Company,New York, NY,40.7127753,-74.0059728,New York  NY,,,New York,New York,United States,,"New York, New York, United States",,,,,,,,NewYorkNY
238,Newburgh Brewing Company,Newburgh, NY,41.5034271,-74.0104178,Newburgh  NY,,,Newburgh,New York,United States,12550,"Newburgh, Orange County, New York, United States, 12550",,,,,,,,NewburghNY
489,Blue Point Brewing Company,Patchogue, NY,40.7659783,-73.019343,Patchogue  NY,,,Patchogue,New York,United States,11772,"Patchogue, Brookhaven, Suffolk County, New York, United States, 11772",,,,,,,,PatchogueNY
538,Dundee Brewing Company,Rochester, NY,43.1565779,-77.6088465,Rochester  NY,,,Rochester,New York,United States,,"Rochester, Monroe County, New York, United States",,,,,,,,RochesterNY
249,Southampton Publick House,Southampton, NY,40.8598656,-72.5678041,Southampton  NY,,,,New York,United States,,"Southampton, Suffolk County, New York, United States",,,,,,,,SouthamptonNY
299,Matt Brewing Company,Utica, NY,43.100903,-75.232664,Utica  NY,,,Utica,New York,United States,,"Utica, Oneida County, New York, United States",,,,,,,,UticaNY
433,French Broad Brewery,Asheville, NC,35.5950581,-82.5514869,Asheville  NC,,,Asheville,North Carolina,United States,,"Asheville, Buncombe County, North Carolina, United States",,,,,,,,AshevilleNC
528,Asheville Brewing Company,Asheville, NC,35.5950581,-82.5514869,Asheville  NC,,,Asheville,North Carolina,United States,,"Asheville, Buncombe County, North Carolina, United States",,,,,,,,AshevilleNC
324,Pisgah Brewing Company,Black Mountain, NC,35.6178951,-82.3212302,Black Mountain  NC,,,Black Mountain,North Carolina,United States,28711,"Black Mountain, Black Mountain, Buncombe County, North Carolina, United States, 28711",,,,,,,,BlackMountainNC
69,Appalachian Mountain Brewery,Boone, NC,36.216795,-81.6745517,Boone  NC,,,Boone,North Carolina,United States,,"Boone, Watauga County, North Carolina, United States",,,,,,,,BooneNC
389,Oskar Blues Brewery,Brevard, NC,35.2334472,-82.7342919,Brevard  NC,,,Brevard,North Carolina,United States,,"Brevard, Brevard, Transylvania County, North Carolina, United States",,,,,,,,BrevardNC
70,Birdsong Brewing Company,Charlotte, NC,35.2270869,-80.8431267,Charlotte  NC,,,Charlotte,North Carolina,United States,,"Charlotte, 1, Charlotte, Mecklenburg County, North Carolina, United States",,,,,,,,CharlotteNC
359,NoDa Brewing Company,Charlotte, NC,35.2270869,-80.8431267,Charlotte  NC,,,Charlotte,North Carolina,United States,,"Charlotte, 1, Charlotte, Mecklenburg County, North Carolina, United States",,,,,,,,CharlotteNC
497,Cans Bar and Canteen,Charlotte, NC,35.2270869,-80.8431267,Charlotte  NC,,,Charlotte,North Carolina,United States,,"Charlotte, 1, Charlotte, Mecklenburg County, North Carolina, United States",,,,,,,,CharlotteNC
347,Fullsteam Brewery,Durham, NC,35.9940329,-78.898619,Durham  NC,,,Durham,North Carolina,United States,,"Durham, Durham County, North Carolina, United States",,,,,,,,DurhamNC
524,Triangle Brewing Company,Durham, NC,35.9940329,-78.898619,Durham  NC,,,Durham,North Carolina,United States,,"Durham, Durham County, North Carolina, United States",,,,,,,,DurhamNC
360,Aviator Brewing Company,Fuquay-Varina, NC,35.5843235,-78.8000128,Fuquay-Varina  NC,,,Fuquay Varina,North Carolina,United States,,"Fuquay Varina, Middle Creek, Wake County, North Carolina, United States",,,,,,,,Fuquay-VarinaNC
540,Mother Earth Brewing Company,Kinston, NC,35.2626635,-77.5816353,Kinston  NC,,,Kinston,North Carolina,United States,,"Kinston, Kinston, Lenoir County, North Carolina, United States",,,,,,,,KinstonNC
445,Howard Brewing Company,Lenoir, NC,35.9140196,-81.5389849,Lenoir  NC,,,Lenoir,North Carolina,United States,,"Lenoir, Caldwell County, North Carolina, United States",,,,,,,,LenoirNC
504,Carolina Beer & Beverage,Mooresville, NC,35.5848596,-80.8100724,Mooresville  NC,,,Mooresville,North Carolina,United States,,"Mooresville, Iredell County, North Carolina, United States",,,,,,,,MooresvilleNC
96,Catawba Valley Brewing Company,Morganton, NC,35.7454071,-81.6848188,Morganton  NC,,,Morganton,North Carolina,United States,28655,"Morganton, Morganton, Burke County, North Carolina, United States, 28655",,,,,,,,MorgantonNC
331,Catawba Brewing Company,Morganton, NC,35.7454071,-81.6848188,Morganton  NC,,,Morganton,North Carolina,United States,28655,"Morganton, Morganton, Burke County, North Carolina, United States, 28655",,,,,,,,MorgantonNC
179,Carolina Brewery,Pittsboro, NC,35.7201463,-79.1772371,Pittsboro  NC,,,Pittsboro,North Carolina,United States,27312,"Pittsboro, Center, Chatham County, North Carolina, United States, 27312",,,,,,,,PittsboroNC
149,Lonerider Brewing Company,Raleigh, NC,35.7795897,-78.6381787,Raleigh  NC,,,Raleigh,North Carolina,United States,,"Raleigh, Wake County, North Carolina, United States",,,,,,,,RaleighNC
180,Frog Level Brewing Company,Waynesville, NC,35.4887145,-82.9887477,Waynesville  NC,,,Waynesville,North Carolina,United States,28786,"Waynesville, Waynesville, Haywood County, North Carolina, United States, 28786",,,,,,,,WaynesvilleNC
335,Fargo Brewing Company,Fargo, ND,46.8771863,-96.7898034,Fargo  ND,,,Fargo,North Dakota,United States,,"Fargo, Cass County, North Dakota, United States",,,,,,,,FargoND
92,Jackie Os Pub & Brewery,Athens, OH,39.3292396,-82.1012554,Athens  OH,,,Athens,Ohio,United States,45701,"Athens, Athens Township, Athens County, Ohio, United States, 45701",,,,,,,,AthensOH
91,Madtree Brewing Company,Cincinnati, OH,39.1031182,-84.5120196,Cincinnati  OH,,,Cincinnati,Ohio,United States,,"Cincinnati, Hamilton County, Ohio, United States",,,,,,,,CincinnatiOH
93,Rhinegeist Brewery,Cincinnati, OH,39.1031182,-84.5120196,Cincinnati  OH,,,Cincinnati,Ohio,United States,,"Cincinnati, Hamilton County, Ohio, United States",,,,,,,,CincinnatiOH
99,Christian Moerlein Brewing Company,Cincinnati, OH,39.1031182,-84.5120196,Cincinnati  OH,,,Cincinnati,Ohio,United States,,"Cincinnati, Hamilton County, Ohio, United States",,,,,,,,CincinnatiOH
434,Angry Orchard Cider Company,Cincinnati, OH,39.1031182,-84.5120196,Cincinnati  OH,,,Cincinnati,Ohio,United States,,"Cincinnati, Hamilton County, Ohio, United States",,,,,,,,CincinnatiOH
147,Platform Beer Company,Cleveland, OH,41.49932,-81.6943605,Cleveland  OH,,,Cleveland,Ohio,United States,,"Cleveland, Cuyahoga County, Ohio, United States",,,,,,,,ClevelandOH
274,Portside Brewery,Cleveland, OH,41.49932,-81.6943605,Cleveland  OH,,,Cleveland,Ohio,United States,,"Cleveland, Cuyahoga County, Ohio, United States",,,,,,,,ClevelandOH
357,Buckeye Brewing,Cleveland, OH,41.49932,-81.6943605,Cleveland  OH,,,Cleveland,Ohio,United States,,"Cleveland, Cuyahoga County, Ohio, United States",,,,,,,,ClevelandOH
105,Four String Brewing Company,Columbus, OH,39.9611755,-82.9987942,Columbus  OH,,,Columbus,Ohio,United States,,"Columbus, Franklin County, Ohio, United States",,,,,,,,ColumbusOH
183,Seventh Son Brewing Company,Columbus, OH,39.9611755,-82.9987942,Columbus  OH,,,Columbus,Ohio,United States,,"Columbus, Franklin County, Ohio, United States",,,,,,,,ColumbusOH
352,Elevator Brewing Company,Columbus, OH,39.9611755,-82.9987942,Columbus  OH,,,Columbus,Ohio,United States,,"Columbus, Franklin County, Ohio, United States",,,,,,,,ColumbusOH
94,Warped Wing Brewing Company,Dayton, OH,39.7589478,-84.1916069,Dayton  OH,,,Dayton,Ohio,United States,,"Dayton, Jefferson Township, Montgomery County, Ohio, United States",,,,,,,,DaytonOH
321,Rivertown Brewing Company,Lockland, OH,39.2292249,-84.4577201,Lockland  OH,,,Lockland,Ohio,United States,45215,"Lockland, Hamilton County, Ohio, United States, 45215",,,,,,,,LocklandOH
224,Fat Heads Brewery,Middleburg Heights, OH,41.3614401,-81.812912,Middleburg Heights  OH,,,Middleburg Heights,Ohio,United States,,"Middleburg Heights, Cuyahoga County, Ohio, United States",,,,,,,,MiddleburgHeightsOH
285,Catawba Island Brewing,Port Clinton, OH,41.5119954,-82.9376919,Port Clinton  OH,,,Port Clinton,Ohio,United States,43452,"Port Clinton, Ottawa County, Ohio, United States, 43452",,,,,,,,PortClintonOH
505,Krebs Brewing Company,Krebs, OK,34.9278748,-95.7158221,Krebs  OK,,,Krebs,Oklahoma,United States,74501,"Krebs, Pittsburg County, Oklahoma, United States, 74501",,,,,,,,KrebsOK
376,RoughTail Brewing Company,Midwest City, OK,35.4495065,-97.3967019,Midwest City  OK,,,Midwest City,Oklahoma,United States,,"Midwest City, Oklahoma County, Oklahoma, United States",,,,,,,,MidwestCityOK
366,Mustang Brewing Company,Mustang, OK,35.384226,-97.7244867,Mustang  OK,,,Mustang,Oklahoma,United States,73064,"Mustang, Southwest Oklahoma City, Canadian County, Oklahoma, United States, 73064",,,,,,,,MustangOK
182,COOP Ale Works,Oklahoma City, OK,35.4675602,-97.5164276,Oklahoma City  OK,,,Oklahoma City,Oklahoma,United States,,"Oklahoma City, Oklahoma County, Oklahoma, United States",,,,,,,,OklahomaCityOK
193,Anthem Brewing Company,Oklahoma City, OK,35.4675602,-97.5164276,Oklahoma City  OK,,,Oklahoma City,Oklahoma,United States,,"Oklahoma City, Oklahoma County, Oklahoma, United States",,,,,,,,OklahomaCityOK
330,Dead Armadillo Craft Brewing,Tulsa, OK,36.1539816,-95.992775,Tulsa  OK,,,Tulsa,Oklahoma,United States,,"Tulsa, Tulsa County, Oklahoma, United States",,,,,,,,TulsaOK
155,Caldera Brewing Company,Ashland, OR,42.1945758,-122.7094767,Ashland  OR,,,Ashland,Oregon,United States,97520,"Ashland, Jackson County, Oregon, United States, 97520",,,,,,,,AshlandOR
206,Fort George Brewery,Astoria, OR,46.1878841,-123.8312534,Astoria  OR,,,Astoria,Oregon,United States,97103,"Astoria, Clatsop County, Oregon, United States, 97103",,,,,,,,AstoriaOR
374,Astoria Brewing Company,Astoria, OR,46.1878841,-123.8312534,Astoria  OR,,,Astoria,Oregon,United States,97103,"Astoria, Clatsop County, Oregon, United States, 97103",,,,,,,,AstoriaOR
194,Goodlife Brewing Co.,Bend, OR,44.0581728,-121.3153096,Bend  OR,,,Bend,Oregon,United States,,"Bend, Deschutes County, Oregon, United States",,,,,,,,BendOR
199,Worthy Brewing Company,Bend, OR,44.0581728,-121.3153096,Bend  OR,,,Bend,Oregon,United States,,"Bend, Deschutes County, Oregon, United States",,,,,,,,BendOR
403,Red Tank Cider Company,Bend, OR,44.0581728,-121.3153096,Bend  OR,,,Bend,Oregon,United States,,"Bend, Deschutes County, Oregon, United States",,,,,,,,BendOR
408,10 Barrel Brewing Company,Bend, OR,44.0581728,-121.3153096,Bend  OR,,,Bend,Oregon,United States,,"Bend, Deschutes County, Oregon, United States",,,,,,,,BendOR
454,Deschutes Brewery,Bend, OR,44.0581728,-121.3153096,Bend  OR,,,Bend,Oregon,United States,,"Bend, Deschutes County, Oregon, United States",,,,,,,,BendOR
464,Good Life Brewing Company,Bend, OR,44.0581728,-121.3153096,Bend  OR,,,Bend,Oregon,United States,,"Bend, Deschutes County, Oregon, United States",,,,,,,,BendOR
154,2 Towns Ciderhouse,Corvallis, OR,44.5645659,-123.2620435,Corvallis  OR,,,Corvallis,Oregon,United States,,"Corvallis, Benton County, Oregon, United States",,,,,,,,CorvallisOR
201,Fearless Brewing Company,Estacada, OR,45.2944367,-122.3338032,Estacada  OR,,,Estacada,Oregon,United States,,"Estacada, Clackamas County, Oregon, United States",,,,,,,,EstacadaOR
150,Oakshire Brewing,Eugene, OR,44.0520691,-123.0867536,Eugene  OR,,,Eugene,Oregon,United States,,"Eugene, Lane County, Oregon, United States",,,,,,,,EugeneOR
422,Blue Dog Mead,Eugene, OR,44.0520691,-123.0867536,Eugene  OR,,,Eugene,Oregon,United States,,"Eugene, Lane County, Oregon, United States",,,,,,,,EugeneOR
436,Southern Oregon Brewing Company,Medford, OR,42.3265152,-122.8755949,Medford  OR,,,Medford,Oregon,United States,,"Medford, Jackson County, Oregon, United States",,,,,,,,MedfordOR
289,Rogue Ales,Newport, OR,44.6367836,-124.0534505,Newport  OR,,,Newport,Oregon,United States,,"Newport, Lincoln County, Oregon, United States",,,,,,,,NewportOR
80,Hopworks Urban Brewery,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
116,Base Camp Brewing Co.,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
117,Alameda Brewing,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
195,Breakside Brewery,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
197,Burnside Brewing Co.,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
200,Occidental Brewing Company,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
296,Widmer Brothers Brewing Company,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
387,Natian Brewery,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
404,Cascadia Ciderworks United,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
418,Coalition Brewing Company,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
485,MacTarnahans Brewing Company,Portland, OR,45.5122308,-122.6587185,Portland  OR,,,Portland,Oregon,United States,,"Portland, Multnomah County, Oregon, United States",,,,,,,,PortlandOR
494,Seven Brides Brewery,Silverton, OR,45.0051213,-122.7831455,Silverton  OR,,,Silverton,Oregon,United States,97381,"Silverton, Marion County, Oregon, United States, 97381",,,,,,,,SilvertonOR
153,Three Creeks Brewing,Sisters, OR,44.2909491,-121.5492119,Sisters  OR,,,Sisters,Oregon,United States,97759,"Sisters, Deschutes County, Oregon, United States, 97759",,,,,,,,SistersOR
